"AreaCode","AreaName","Date","TotalCases"
"S08000030","Tayside","2020-05-27T00:00:00Z","1661"
"S08000028","Western Isles","2020-05-27T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-26T00:00:00Z","1023"
"S08000016","Borders","2020-05-26T00:00:00Z","323"
"S08000017","Dumfries and Galloway","2020-05-26T00:00:00Z","260"
"S08000029","Fife","2020-05-26T00:00:00Z","828"
"S08000019","Forth Valley","2020-05-26T00:00:00Z","918"
"S08000020","Grampian","2020-05-26T00:00:00Z","1250"
"S08000031","Greater Glasgow and Clyde","2020-05-26T00:00:00Z","3898"
"S08000022","Highland","2020-05-26T00:00:00Z","336"
"S08000032","Lanarkshire","2020-05-26T00:00:00Z","1948"
"S08000024","Lothian","2020-05-26T00:00:00Z","2675"
"S08000025","Orkney","2020-05-26T00:00:00Z","7"
"S08000026","Shetland","2020-05-26T00:00:00Z","54"
"S08000030","Tayside","2020-05-26T00:00:00Z","1659"
"S08000028","Western Isles","2020-05-26T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-25T00:00:00Z","1019"
"S08000016","Borders","2020-05-25T00:00:00Z","322"
"S08000017","Dumfries and Galloway","2020-05-25T00:00:00Z","260"
"S08000029","Fife","2020-05-25T00:00:00Z","827"
"S08000019","Forth Valley","2020-05-25T00:00:00Z","917"
"S08000020","Grampian","2020-05-25T00:00:00Z","1245"
"S08000031","Greater Glasgow and Clyde","2020-05-25T00:00:00Z","3892"
"S08000022","Highland","2020-05-25T00:00:00Z","335"
"S08000032","Lanarkshire","2020-05-25T00:00:00Z","1944"
"S08000024","Lothian","2020-05-25T00:00:00Z","2669"
"S08000025","Orkney","2020-05-25T00:00:00Z","7"
"S08000026","Shetland","2020-05-25T00:00:00Z","54"
"S08000030","Tayside","2020-05-25T00:00:00Z","1659"
"S08000028","Western Isles","2020-05-25T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-24T00:00:00Z","1019"
"S08000016","Borders","2020-05-24T00:00:00Z","322"
"S08000017","Dumfries and Galloway","2020-05-24T00:00:00Z","258"
"S08000029","Fife","2020-05-24T00:00:00Z","826"
"S08000019","Forth Valley","2020-05-24T00:00:00Z","917"
"S08000020","Grampian","2020-05-24T00:00:00Z","1224"
"S08000031","Greater Glasgow and Clyde","2020-05-24T00:00:00Z","3876"
"S08000022","Highland","2020-05-24T00:00:00Z","335"
"S08000032","Lanarkshire","2020-05-24T00:00:00Z","1934"
"S08000024","Lothian","2020-05-24T00:00:00Z","2665"
"S08000025","Orkney","2020-05-24T00:00:00Z","7"
"S08000026","Shetland","2020-05-24T00:00:00Z","54"
"S08000030","Tayside","2020-05-24T00:00:00Z","1658"
"S08000028","Western Isles","2020-05-24T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-23T00:00:00Z","1015"
"S08000016","Borders","2020-05-23T00:00:00Z","322"
"S08000017","Dumfries and Galloway","2020-05-23T00:00:00Z","257"
"S08000029","Fife","2020-05-23T00:00:00Z","826"
"S08000019","Forth Valley","2020-05-23T00:00:00Z","915"
"S08000020","Grampian","2020-05-23T00:00:00Z","1223"
"S08000031","Greater Glasgow and Clyde","2020-05-23T00:00:00Z","3865"
"S08000022","Highland","2020-05-23T00:00:00Z","335"
"S08000032","Lanarkshire","2020-05-23T00:00:00Z","1922"
"S08000024","Lothian","2020-05-23T00:00:00Z","2649"
"S08000025","Orkney","2020-05-23T00:00:00Z","7"
"S08000026","Shetland","2020-05-23T00:00:00Z","54"
"S08000030","Tayside","2020-05-23T00:00:00Z","1645"
"S08000028","Western Isles","2020-05-23T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-22T00:00:00Z","1001"
"S08000016","Borders","2020-05-22T00:00:00Z","322"
"S08000017","Dumfries and Galloway","2020-05-22T00:00:00Z","257"
"S08000029","Fife","2020-05-22T00:00:00Z","826"
"S08000019","Forth Valley","2020-05-22T00:00:00Z","909"
"S08000020","Grampian","2020-05-22T00:00:00Z","1223"
"S08000031","Greater Glasgow and Clyde","2020-05-22T00:00:00Z","3841"
"S08000022","Highland","2020-05-22T00:00:00Z","335"
"S08000032","Lanarkshire","2020-05-22T00:00:00Z","1913"
"S08000024","Lothian","2020-05-22T00:00:00Z","2634"
"S08000025","Orkney","2020-05-22T00:00:00Z","7"
"S08000026","Shetland","2020-05-22T00:00:00Z","54"
"S08000030","Tayside","2020-05-22T00:00:00Z","1641"
"S08000028","Western Isles","2020-05-22T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-21T00:00:00Z","995"
"S08000016","Borders","2020-05-21T00:00:00Z","322"
"S08000017","Dumfries and Galloway","2020-05-21T00:00:00Z","257"
"S08000029","Fife","2020-05-21T00:00:00Z","826"
"S08000019","Forth Valley","2020-05-21T00:00:00Z","896"
"S08000020","Grampian","2020-05-21T00:00:00Z","1218"
"S08000031","Greater Glasgow and Clyde","2020-05-21T00:00:00Z","3806"
"S08000022","Highland","2020-05-21T00:00:00Z","334"
"S08000032","Lanarkshire","2020-05-21T00:00:00Z","1892"
"S08000024","Lothian","2020-05-21T00:00:00Z","2611"
"S08000025","Orkney","2020-05-21T00:00:00Z","7"
"S08000026","Shetland","2020-05-21T00:00:00Z","54"
"S08000030","Tayside","2020-05-21T00:00:00Z","1632"
"S08000028","Western Isles","2020-05-21T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-20T00:00:00Z","987"
"S08000016","Borders","2020-05-20T00:00:00Z","322"
"S08000017","Dumfries and Galloway","2020-05-20T00:00:00Z","257"
"S08000029","Fife","2020-05-20T00:00:00Z","826"
"S08000019","Forth Valley","2020-05-20T00:00:00Z","894"
"S08000020","Grampian","2020-05-20T00:00:00Z","1216"
"S08000031","Greater Glasgow and Clyde","2020-05-20T00:00:00Z","3780"
"S08000022","Highland","2020-05-20T00:00:00Z","334"
"S08000032","Lanarkshire","2020-05-20T00:00:00Z","1867"
"S08000024","Lothian","2020-05-20T00:00:00Z","2584"
"S08000025","Orkney","2020-05-20T00:00:00Z","7"
"S08000026","Shetland","2020-05-20T00:00:00Z","54"
"S08000030","Tayside","2020-05-20T00:00:00Z","1617"
"S08000028","Western Isles","2020-05-20T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-19T00:00:00Z","981"
"S08000016","Borders","2020-05-19T00:00:00Z","317"
"S08000017","Dumfries and Galloway","2020-05-19T00:00:00Z","257"
"S08000029","Fife","2020-05-19T00:00:00Z","825"
"S08000019","Forth Valley","2020-05-19T00:00:00Z","883"
"S08000020","Grampian","2020-05-19T00:00:00Z","1206"
"S08000031","Greater Glasgow and Clyde","2020-05-19T00:00:00Z","3759"
"S08000022","Highland","2020-05-19T00:00:00Z","333"
"S08000032","Lanarkshire","2020-05-19T00:00:00Z","1853"
"S08000024","Lothian","2020-05-19T00:00:00Z","2575"
"S08000025","Orkney","2020-05-19T00:00:00Z","7"
"S08000026","Shetland","2020-05-19T00:00:00Z","54"
"S08000030","Tayside","2020-05-19T00:00:00Z","1599"
"S08000028","Western Isles","2020-05-19T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-18T00:00:00Z","976"
"S08000016","Borders","2020-05-18T00:00:00Z","316"
"S08000017","Dumfries and Galloway","2020-05-18T00:00:00Z","257"
"S08000029","Fife","2020-05-18T00:00:00Z","824"
"S08000019","Forth Valley","2020-05-18T00:00:00Z","880"
"S08000020","Grampian","2020-05-18T00:00:00Z","1200"
"S08000031","Greater Glasgow and Clyde","2020-05-18T00:00:00Z","3742"
"S08000022","Highland","2020-05-18T00:00:00Z","331"
"S08000032","Lanarkshire","2020-05-18T00:00:00Z","1840"
"S08000024","Lothian","2020-05-18T00:00:00Z","2568"
"S08000025","Orkney","2020-05-18T00:00:00Z","7"
"S08000026","Shetland","2020-05-18T00:00:00Z","54"
"S08000030","Tayside","2020-05-18T00:00:00Z","1593"
"S08000028","Western Isles","2020-05-18T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-17T00:00:00Z","974"
"S08000016","Borders","2020-05-17T00:00:00Z","313"
"S08000017","Dumfries and Galloway","2020-05-17T00:00:00Z","257"
"S08000029","Fife","2020-05-17T00:00:00Z","824"
"S08000019","Forth Valley","2020-05-17T00:00:00Z","873"
"S08000020","Grampian","2020-05-17T00:00:00Z","1189"
"S08000031","Greater Glasgow and Clyde","2020-05-17T00:00:00Z","3731"
"S08000022","Highland","2020-05-17T00:00:00Z","331"
"S08000032","Lanarkshire","2020-05-17T00:00:00Z","1828"
"S08000024","Lothian","2020-05-17T00:00:00Z","2561"
"S08000025","Orkney","2020-05-17T00:00:00Z","7"
"S08000026","Shetland","2020-05-17T00:00:00Z","54"
"S08000030","Tayside","2020-05-17T00:00:00Z","1589"
"S08000028","Western Isles","2020-05-17T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-16T00:00:00Z","966"
"S08000016","Borders","2020-05-16T00:00:00Z","310"
"S08000017","Dumfries and Galloway","2020-05-16T00:00:00Z","257"
"S08000029","Fife","2020-05-16T00:00:00Z","824"
"S08000019","Forth Valley","2020-05-16T00:00:00Z","871"
"S08000020","Grampian","2020-05-16T00:00:00Z","1181"
"S08000031","Greater Glasgow and Clyde","2020-05-16T00:00:00Z","3707"
"S08000022","Highland","2020-05-16T00:00:00Z","331"
"S08000032","Lanarkshire","2020-05-16T00:00:00Z","1812"
"S08000024","Lothian","2020-05-16T00:00:00Z","2539"
"S08000025","Orkney","2020-05-16T00:00:00Z","7"
"S08000026","Shetland","2020-05-16T00:00:00Z","54"
"S08000030","Tayside","2020-05-16T00:00:00Z","1582"
"S08000028","Western Isles","2020-05-16T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-15T00:00:00Z","964"
"S08000016","Borders","2020-05-15T00:00:00Z","304"
"S08000017","Dumfries and Galloway","2020-05-15T00:00:00Z","255"
"S08000029","Fife","2020-05-15T00:00:00Z","824"
"S08000019","Forth Valley","2020-05-15T00:00:00Z","867"
"S08000020","Grampian","2020-05-15T00:00:00Z","1152"
"S08000031","Greater Glasgow and Clyde","2020-05-15T00:00:00Z","3663"
"S08000022","Highland","2020-05-15T00:00:00Z","331"
"S08000032","Lanarkshire","2020-05-15T00:00:00Z","1781"
"S08000024","Lothian","2020-05-15T00:00:00Z","2497"
"S08000025","Orkney","2020-05-15T00:00:00Z","7"
"S08000026","Shetland","2020-05-15T00:00:00Z","54"
"S08000030","Tayside","2020-05-15T00:00:00Z","1555"
"S08000028","Western Isles","2020-05-15T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-14T00:00:00Z","952"
"S08000016","Borders","2020-05-14T00:00:00Z","298"
"S08000017","Dumfries and Galloway","2020-05-14T00:00:00Z","255"
"S08000029","Fife","2020-05-14T00:00:00Z","823"
"S08000019","Forth Valley","2020-05-14T00:00:00Z","863"
"S08000020","Grampian","2020-05-14T00:00:00Z","1142"
"S08000031","Greater Glasgow and Clyde","2020-05-14T00:00:00Z","3628"
"S08000022","Highland","2020-05-14T00:00:00Z","328"
"S08000032","Lanarkshire","2020-05-14T00:00:00Z","1762"
"S08000024","Lothian","2020-05-14T00:00:00Z","2459"
"S08000025","Orkney","2020-05-14T00:00:00Z","7"
"S08000026","Shetland","2020-05-14T00:00:00Z","54"
"S08000030","Tayside","2020-05-14T00:00:00Z","1540"
"S08000028","Western Isles","2020-05-14T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-13T00:00:00Z","946"
"S08000016","Borders","2020-05-13T00:00:00Z","297"
"S08000017","Dumfries and Galloway","2020-05-13T00:00:00Z","254"
"S08000029","Fife","2020-05-13T00:00:00Z","816"
"S08000019","Forth Valley","2020-05-13T00:00:00Z","859"
"S08000020","Grampian","2020-05-13T00:00:00Z","1123"
"S08000031","Greater Glasgow and Clyde","2020-05-13T00:00:00Z","3579"
"S08000022","Highland","2020-05-13T00:00:00Z","324"
"S08000032","Lanarkshire","2020-05-13T00:00:00Z","1721"
"S08000024","Lothian","2020-05-13T00:00:00Z","2428"
"S08000025","Orkney","2020-05-13T00:00:00Z","7"
"S08000026","Shetland","2020-05-13T00:00:00Z","54"
"S08000030","Tayside","2020-05-13T00:00:00Z","1515"
"S08000028","Western Isles","2020-05-13T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-12T00:00:00Z","925"
"S08000016","Borders","2020-05-12T00:00:00Z","294"
"S08000017","Dumfries and Galloway","2020-05-12T00:00:00Z","255"
"S08000029","Fife","2020-05-12T00:00:00Z","813"
"S08000019","Forth Valley","2020-05-12T00:00:00Z","856"
"S08000020","Grampian","2020-05-12T00:00:00Z","1102"
"S08000031","Greater Glasgow and Clyde","2020-05-12T00:00:00Z","3510"
"S08000022","Highland","2020-05-12T00:00:00Z","324"
"S08000032","Lanarkshire","2020-05-12T00:00:00Z","1715"
"S08000024","Lothian","2020-05-12T00:00:00Z","2397"
"S08000025","Orkney","2020-05-12T00:00:00Z","7"
"S08000026","Shetland","2020-05-12T00:00:00Z","54"
"S08000030","Tayside","2020-05-12T00:00:00Z","1505"
"S08000028","Western Isles","2020-05-12T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-11T00:00:00Z","912"
"S08000016","Borders","2020-05-11T00:00:00Z","292"
"S08000017","Dumfries and Galloway","2020-05-11T00:00:00Z","255"
"S08000029","Fife","2020-05-11T00:00:00Z","813"
"S08000019","Forth Valley","2020-05-11T00:00:00Z","839"
"S08000020","Grampian","2020-05-11T00:00:00Z","1078"
"S08000031","Greater Glasgow and Clyde","2020-05-11T00:00:00Z","3479"
"S08000022","Highland","2020-05-11T00:00:00Z","322"
"S08000032","Lanarkshire","2020-05-11T00:00:00Z","1693"
"S08000024","Lothian","2020-05-11T00:00:00Z","2380"
"S08000025","Orkney","2020-05-11T00:00:00Z","7"
"S08000026","Shetland","2020-05-11T00:00:00Z","54"
"S08000030","Tayside","2020-05-11T00:00:00Z","1497"
"S08000028","Western Isles","2020-05-11T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-10T00:00:00Z","904"
"S08000016","Borders","2020-05-10T00:00:00Z","286"
"S08000017","Dumfries and Galloway","2020-05-10T00:00:00Z","255"
"S08000029","Fife","2020-05-10T00:00:00Z","811"
"S08000019","Forth Valley","2020-05-10T00:00:00Z","828"
"S08000020","Grampian","2020-05-10T00:00:00Z","1050"
"S08000031","Greater Glasgow and Clyde","2020-05-10T00:00:00Z","3449"
"S08000022","Highland","2020-05-10T00:00:00Z","320"
"S08000032","Lanarkshire","2020-05-10T00:00:00Z","1660"
"S08000024","Lothian","2020-05-10T00:00:00Z","2359"
"S08000025","Orkney","2020-05-10T00:00:00Z","7"
"S08000026","Shetland","2020-05-10T00:00:00Z","54"
"S08000030","Tayside","2020-05-10T00:00:00Z","1497"
"S08000028","Western Isles","2020-05-10T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-09T00:00:00Z","895"
"S08000016","Borders","2020-05-09T00:00:00Z","286"
"S08000017","Dumfries and Galloway","2020-05-09T00:00:00Z","255"
"S08000029","Fife","2020-05-09T00:00:00Z","810"
"S08000019","Forth Valley","2020-05-09T00:00:00Z","828"
"S08000020","Grampian","2020-05-09T00:00:00Z","1035"
"S08000031","Greater Glasgow and Clyde","2020-05-09T00:00:00Z","3367"
"S08000022","Highland","2020-05-09T00:00:00Z","317"
"S08000032","Lanarkshire","2020-05-09T00:00:00Z","1635"
"S08000024","Lothian","2020-05-09T00:00:00Z","2324"
"S08000025","Orkney","2020-05-09T00:00:00Z","7"
"S08000026","Shetland","2020-05-09T00:00:00Z","54"
"S08000030","Tayside","2020-05-09T00:00:00Z","1486"
"S08000028","Western Isles","2020-05-09T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-08T00:00:00Z","885"
"S08000016","Borders","2020-05-08T00:00:00Z","286"
"S08000017","Dumfries and Galloway","2020-05-08T00:00:00Z","255"
"S08000029","Fife","2020-05-08T00:00:00Z","804"
"S08000019","Forth Valley","2020-05-08T00:00:00Z","828"
"S08000020","Grampian","2020-05-08T00:00:00Z","1001"
"S08000031","Greater Glasgow and Clyde","2020-05-08T00:00:00Z","3333"
"S08000022","Highland","2020-05-08T00:00:00Z","317"
"S08000032","Lanarkshire","2020-05-08T00:00:00Z","1628"
"S08000024","Lothian","2020-05-08T00:00:00Z","2274"
"S08000025","Orkney","2020-05-08T00:00:00Z","7"
"S08000026","Shetland","2020-05-08T00:00:00Z","54"
"S08000030","Tayside","2020-05-08T00:00:00Z","1471"
"S08000028","Western Isles","2020-05-08T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-07T00:00:00Z","853"
"S08000016","Borders","2020-05-07T00:00:00Z","286"
"S08000017","Dumfries and Galloway","2020-05-07T00:00:00Z","254"
"S08000029","Fife","2020-05-07T00:00:00Z","801"
"S08000019","Forth Valley","2020-05-07T00:00:00Z","818"
"S08000020","Grampian","2020-05-07T00:00:00Z","973"
"S08000031","Greater Glasgow and Clyde","2020-05-07T00:00:00Z","3277"
"S08000022","Highland","2020-05-07T00:00:00Z","313"
"S08000032","Lanarkshire","2020-05-07T00:00:00Z","1576"
"S08000024","Lothian","2020-05-07T00:00:00Z","2241"
"S08000025","Orkney","2020-05-07T00:00:00Z","7"
"S08000026","Shetland","2020-05-07T00:00:00Z","54"
"S08000030","Tayside","2020-05-07T00:00:00Z","1465"
"S08000028","Western Isles","2020-05-07T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-06T00:00:00Z","846"
"S08000016","Borders","2020-05-06T00:00:00Z","285"
"S08000017","Dumfries and Galloway","2020-05-06T00:00:00Z","254"
"S08000029","Fife","2020-05-06T00:00:00Z","792"
"S08000019","Forth Valley","2020-05-06T00:00:00Z","809"
"S08000020","Grampian","2020-05-06T00:00:00Z","957"
"S08000031","Greater Glasgow and Clyde","2020-05-06T00:00:00Z","3203"
"S08000022","Highland","2020-05-06T00:00:00Z","310"
"S08000032","Lanarkshire","2020-05-06T00:00:00Z","1541"
"S08000024","Lothian","2020-05-06T00:00:00Z","2200"
"S08000025","Orkney","2020-05-06T00:00:00Z","7"
"S08000026","Shetland","2020-05-06T00:00:00Z","54"
"S08000030","Tayside","2020-05-06T00:00:00Z","1445"
"S08000028","Western Isles","2020-05-06T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-05T00:00:00Z","825"
"S08000016","Borders","2020-05-05T00:00:00Z","284"
"S08000017","Dumfries and Galloway","2020-05-05T00:00:00Z","254"
"S08000029","Fife","2020-05-05T00:00:00Z","784"
"S08000019","Forth Valley","2020-05-05T00:00:00Z","802"
"S08000020","Grampian","2020-05-05T00:00:00Z","946"
"S08000031","Greater Glasgow and Clyde","2020-05-05T00:00:00Z","3070"
"S08000022","Highland","2020-05-05T00:00:00Z","307"
"S08000032","Lanarkshire","2020-05-05T00:00:00Z","1520"
"S08000024","Lothian","2020-05-05T00:00:00Z","2149"
"S08000025","Orkney","2020-05-05T00:00:00Z","7"
"S08000026","Shetland","2020-05-05T00:00:00Z","54"
"S08000030","Tayside","2020-05-05T00:00:00Z","1429"
"S08000028","Western Isles","2020-05-05T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-04T00:00:00Z","818"
"S08000016","Borders","2020-05-04T00:00:00Z","284"
"S08000017","Dumfries and Galloway","2020-05-04T00:00:00Z","250"
"S08000029","Fife","2020-05-04T00:00:00Z","778"
"S08000019","Forth Valley","2020-05-04T00:00:00Z","794"
"S08000020","Grampian","2020-05-04T00:00:00Z","931"
"S08000031","Greater Glasgow and Clyde","2020-05-04T00:00:00Z","3029"
"S08000022","Highland","2020-05-04T00:00:00Z","299"
"S08000032","Lanarkshire","2020-05-04T00:00:00Z","1492"
"S08000024","Lothian","2020-05-04T00:00:00Z","2113"
"S08000025","Orkney","2020-05-04T00:00:00Z","7"
"S08000026","Shetland","2020-05-04T00:00:00Z","54"
"S08000030","Tayside","2020-05-04T00:00:00Z","1411"
"S08000028","Western Isles","2020-05-04T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-03T00:00:00Z","799"
"S08000016","Borders","2020-05-03T00:00:00Z","284"
"S08000017","Dumfries and Galloway","2020-05-03T00:00:00Z","250"
"S08000029","Fife","2020-05-03T00:00:00Z","776"
"S08000019","Forth Valley","2020-05-03T00:00:00Z","788"
"S08000020","Grampian","2020-05-03T00:00:00Z","898"
"S08000031","Greater Glasgow and Clyde","2020-05-03T00:00:00Z","2985"
"S08000022","Highland","2020-05-03T00:00:00Z","297"
"S08000032","Lanarkshire","2020-05-03T00:00:00Z","1454"
"S08000024","Lothian","2020-05-03T00:00:00Z","2089"
"S08000025","Orkney","2020-05-03T00:00:00Z","7"
"S08000026","Shetland","2020-05-03T00:00:00Z","54"
"S08000030","Tayside","2020-05-03T00:00:00Z","1410"
"S08000028","Western Isles","2020-05-03T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-02T00:00:00Z","793"
"S08000016","Borders","2020-05-02T00:00:00Z","283"
"S08000017","Dumfries and Galloway","2020-05-02T00:00:00Z","250"
"S08000029","Fife","2020-05-02T00:00:00Z","768"
"S08000019","Forth Valley","2020-05-02T00:00:00Z","757"
"S08000020","Grampian","2020-05-02T00:00:00Z","889"
"S08000031","Greater Glasgow and Clyde","2020-05-02T00:00:00Z","2939"
"S08000022","Highland","2020-05-02T00:00:00Z","288"
"S08000032","Lanarkshire","2020-05-02T00:00:00Z","1436"
"S08000024","Lothian","2020-05-02T00:00:00Z","2065"
"S08000025","Orkney","2020-05-02T00:00:00Z","7"
"S08000026","Shetland","2020-05-02T00:00:00Z","54"
"S08000030","Tayside","2020-05-02T00:00:00Z","1392"
"S08000028","Western Isles","2020-05-02T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-01T00:00:00Z","778"
"S08000016","Borders","2020-05-01T00:00:00Z","281"
"S08000017","Dumfries and Galloway","2020-05-01T00:00:00Z","249"
"S08000029","Fife","2020-05-01T00:00:00Z","750"
"S08000019","Forth Valley","2020-05-01T00:00:00Z","747"
"S08000020","Grampian","2020-05-01T00:00:00Z","866"
"S08000031","Greater Glasgow and Clyde","2020-05-01T00:00:00Z","2864"
"S08000022","Highland","2020-05-01T00:00:00Z","259"
"S08000032","Lanarkshire","2020-05-01T00:00:00Z","1400"
"S08000024","Lothian","2020-05-01T00:00:00Z","2014"
"S08000025","Orkney","2020-05-01T00:00:00Z","7"
"S08000026","Shetland","2020-05-01T00:00:00Z","54"
"S08000030","Tayside","2020-05-01T00:00:00Z","1379"
"S08000028","Western Isles","2020-05-01T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-04-30T00:00:00Z","762"
"S08000016","Borders","2020-04-30T00:00:00Z","279"
"S08000017","Dumfries and Galloway","2020-04-30T00:00:00Z","246"
